
 x   t=0.0   t=0.025   t=0.05   t=0.075   t=0.1   t=0.125   t=0.15

   0.000      0.0000      0.0000      0.0000      0.0000
   1.000      0.0000     -0.2026      0.0436      0.2511
   2.000      0.0000      0.0936     -0.1375     -0.0538
   3.000      0.0000     -0.0844     -0.0172      0.2028
   4.000      0.0000     -0.0652     -0.1892     -0.0283
   5.000      0.0000      0.1098      0.0880      0.0239
   6.000      2.0000      0.0128     -0.2736      0.0020
   7.000      4.0000     -0.1388      0.1251     -0.1037
   8.000      6.0000     -0.2561     -0.1256      0.0002
   9.000      8.0000      0.4237      0.0851     -0.1349
  10.000     10.0000      1.0562     -0.0215     -0.0273
  11.000     12.0000      2.9223     -0.2247     -0.1100
  12.000     14.0000      4.0502     -0.0579      0.0709
  13.000     16.0000      6.2761      0.1566     -0.0899
  14.000     18.0000      8.1687      0.8172     -0.0242
  15.000     20.0000      9.8119      1.6956     -0.1214
  16.000     18.0000     11.9518      3.2423     -0.1036
  17.000     16.0000     14.3411      4.5709      0.0729
  18.000     14.0000     16.3972      6.3462      0.4767
  19.000     12.0000     17.3553      8.0728      1.2204
  20.000     10.0000     17.5753     10.1711      2.2257
  21.000      8.0000     16.5618     12.3632      3.4259
  22.000      6.0000     15.5013     14.2416      4.8597
  23.000      4.0000     13.6435     15.6544      6.5443
  24.000      2.0000     11.8208     16.4209      8.4263
  25.000      0.0000     10.0513     16.4272     10.4004
  26.000      0.0000      8.0125     15.7883     12.2995
  27.000      0.0000      5.8128     14.7147     13.9085
  28.000      0.0000      3.8182     13.3279     15.0396
  29.000      0.0000      2.2877     11.6596     15.6032
  30.000      0.0000      1.2641      9.7598     15.6092
  31.000      0.0000      0.6512      7.7580     15.1151
  32.000      0.0000      0.3158      5.8337     14.1831
  33.000      0.0000      0.1453      4.1477     12.8761
  34.000      0.0000      0.0639      2.7931     11.2765
  35.000      0.0000      0.0270      1.7868      9.4991
  36.000      0.0000      0.0110      1.0895      7.6814
  37.000      0.0000      0.0044      0.6355      5.9577
  38.000      0.0000      0.0017      0.3559      4.4328
  39.000      0.0000      0.0006      0.1919      3.1671
  40.000      0.0000      0.0002      0.0999      2.1760
  41.000      0.0000      0.0001      0.0504      1.4403
  42.000      0.0000      0.0000      0.0247      0.9201
  43.000      0.0000      0.0000      0.0118      0.5685
  44.000      0.0000      0.0000      0.0055      0.3403
  45.000      0.0000      0.0000      0.0025      0.1978
  46.000      0.0000      0.0000      0.0011      0.1117
  47.000      0.0000      0.0000      0.0005      0.0615
  48.000      0.0000      0.0000      0.0002      0.0330
  49.000      0.0000      0.0000      0.0001      0.0173
  50.000      0.0000      0.0000      0.0000      0.0089
  51.000      0.0000      0.0000      0.0000      0.0045
  52.000      0.0000      0.0000      0.0000      0.0022
  53.000      0.0000      0.0000      0.0000      0.0011
  54.000      0.0000      0.0000      0.0000      0.0005
  55.000      0.0000      0.0000      0.0000      0.0002
  56.000      0.0000      0.0000      0.0000      0.0001
  57.000      0.0000      0.0000      0.0000      0.0000
  58.000      0.0000      0.0000      0.0000      0.0000
  59.000      0.0000      0.0000      0.0000      0.0000
  60.000      0.0000      0.0000      0.0000      0.0000
  61.000      0.0000      0.0000      0.0000      0.0000
  62.000      0.0000      0.0000      0.0000      0.0000
  63.000      0.0000      0.0000      0.0000      0.0000
  64.000      0.0000      0.0000      0.0000      0.0000
  65.000      0.0000      0.0000      0.0000      0.0000
  66.000      0.0000      0.0000      0.0000      0.0000
  67.000      0.0000      0.0000      0.0000      0.0000
  68.000      0.0000      0.0000      0.0000      0.0000
  69.000      0.0000      0.0000      0.0000      0.0000
  70.000      0.0000      0.0000      0.0000      0.0000
