
 x   t=0.0   t=0.025   t=0.05   t=0.075   t=0.1   t=0.125   t=0.15

   0.000      0.0000      0.0000      0.0000      0.0000
   1.000      0.0000      0.0000      0.0000      0.0000
   2.000      0.0000      0.0000      0.0000      0.0000
   3.000      0.0000      0.0000      0.0000      0.0000
   4.000      0.0000      0.0000      0.0000      0.0000
   5.000      0.0000      0.0000      0.0000      0.0000
   6.000      2.0000      0.0020      0.0000      0.0000
   7.000      4.0000      0.0234      0.0000      0.0000
   8.000      6.0000      0.1328      0.0004      0.0000
   9.000      8.0000      0.4766      0.0030      0.0000
  10.000     10.0000      1.2305      0.0148      0.0001
  11.000     12.0000      2.4766      0.0562      0.0004
  12.000     14.0000      4.1328      0.1715      0.0018
  13.000     16.0000      6.0234      0.4347      0.0070
  14.000     18.0000      8.0020      0.9382      0.0232
  15.000     20.0000     10.0000      1.7620      0.0659
  16.000     18.0000     11.9961      2.9382      0.1647
  17.000     16.0000     13.9531      4.4346      0.3652
  18.000     14.0000     15.7344      6.1707      0.7268
  19.000     12.0000     17.0469      8.0502      1.3114
  20.000     10.0000     17.5391      9.9852      2.1668
  21.000      8.0000     17.0469     11.8906      3.3106
  22.000      6.0000     15.7344     13.6574      4.7231
  23.000      4.0000     13.9531     15.1306      6.3511
  24.000      2.0000     11.9961     16.1237      8.1183
  25.000      0.0000     10.0000     16.4761      9.9341
  26.000      0.0000      8.0020     16.1237     11.6938
  27.000      0.0000      6.0234     15.1306     13.2767
  28.000      0.0000      4.1328     13.6574     14.5483
  29.000      0.0000      2.4766     11.8906     15.3775
  30.000      0.0000      1.2305      9.9852     15.6662
  31.000      0.0000      0.4766      8.0502     15.3775
  32.000      0.0000      0.1328      6.1707     14.5483
  33.000      0.0000      0.0234      4.4346     13.2767
  34.000      0.0000      0.0020      2.9382     11.6938
  35.000      0.0000      0.0000      1.7620      9.9341
  36.000      0.0000      0.0000      0.9382      8.1183
  37.000      0.0000      0.0000      0.4347      6.3511
  38.000      0.0000      0.0000      0.1715      4.7231
  39.000      0.0000      0.0000      0.0562      3.3106
  40.000      0.0000      0.0000      0.0148      2.1668
  41.000      0.0000      0.0000      0.0030      1.3114
  42.000      0.0000      0.0000      0.0004      0.7268
  43.000      0.0000      0.0000      0.0000      0.3652
  44.000      0.0000      0.0000      0.0000      0.1647
  45.000      0.0000      0.0000      0.0000      0.0659
  46.000      0.0000      0.0000      0.0000      0.0232
  47.000      0.0000      0.0000      0.0000      0.0070
  48.000      0.0000      0.0000      0.0000      0.0018
  49.000      0.0000      0.0000      0.0000      0.0004
  50.000      0.0000      0.0000      0.0000      0.0001
  51.000      0.0000      0.0000      0.0000      0.0000
  52.000      0.0000      0.0000      0.0000      0.0000
  53.000      0.0000      0.0000      0.0000      0.0000
  54.000      0.0000      0.0000      0.0000      0.0000
  55.000      0.0000      0.0000      0.0000      0.0000
  56.000      0.0000      0.0000      0.0000      0.0000
  57.000      0.0000      0.0000      0.0000      0.0000
  58.000      0.0000      0.0000      0.0000      0.0000
  59.000      0.0000      0.0000      0.0000      0.0000
  60.000      0.0000      0.0000      0.0000      0.0000
  61.000      0.0000      0.0000      0.0000      0.0000
  62.000      0.0000      0.0000      0.0000      0.0000
  63.000      0.0000      0.0000      0.0000      0.0000
  64.000      0.0000      0.0000      0.0000      0.0000
  65.000      0.0000      0.0000      0.0000      0.0000
  66.000      0.0000      0.0000      0.0000      0.0000
  67.000      0.0000      0.0000      0.0000      0.0000
  68.000      0.0000      0.0000      0.0000      0.0000
  69.000      0.0000      0.0000      0.0000      0.0000
  70.000      0.0000      0.0000      0.0000      0.0000
