 title="time marching" 
 variable= "x", "t", "u" 
 zone f=point, I=          71 j=          60
  0.64000000D+02    0.32500000D-01    0.13690510D-13
  0.65000000D+02    0.32500000D-01    0.41780258D-14
  0.66000000D+02    0.32500000D-01    0.12680815D-14
  0.67000000D+02    0.32500000D-01    0.38320344D-15
  0.68000000D+02    0.32500000D-01    0.11416617D-15
  0.69000000D+02    0.32500000D-01    0.37443646D-16
  0.70000000D+02    0.32500000D-01    0.00000000D+00
  0.00000000D+00    0.35000000D-01    0.00000000D+00
  0.10000000D+01    0.35000000D-01   -0.18091351D+00
  0.20000000D+01    0.35000000D-01   -0.93187225D-01
  0.30000000D+01    0.35000000D-01    0.68561490D-03
  0.40000000D+01    0.35000000D-01   -0.10910072D+00
  0.50000000D+01    0.35000000D-01   -0.12152420D-01
  0.60000000D+01    0.35000000D-01   -0.36587465D-01
  0.70000000D+01    0.35000000D-01    0.18238547D+00
  0.80000000D+01    0.35000000D-01   -0.26856821D+00
  0.90000000D+01    0.35000000D-01    0.30687198D-01
  0.10000000D+02    0.35000000D-01   -0.26057339D+00
  0.11000000D+02    0.35000000D-01    0.65977160D+00
  0.12000000D+02    0.35000000D-01    0.14914646D+01
  0.13000000D+02    0.35000000D-01    0.27306083D+01
  0.14000000D+02    0.35000000D-01    0.45434654D+01
  0.15000000D+02    0.35000000D-01    0.62765104D+01
  0.16000000D+02    0.35000000D-01    0.80328186D+01
  0.17000000D+02    0.35000000D-01    0.98689161D+01
  0.18000000D+02    0.35000000D-01    0.12278771D+02
  0.19000000D+02    0.35000000D-01    0.14281073D+02
  0.20000000D+02    0.35000000D-01    0.16194945D+02
  0.21000000D+02    0.35000000D-01    0.16896747D+02
  0.22000000D+02    0.35000000D-01    0.17008952D+02
  0.23000000D+02    0.35000000D-01    0.16369239D+02
  0.24000000D+02    0.35000000D-01    0.15062543D+02
  0.25000000D+02    0.35000000D-01    0.13507858D+02
  0.26000000D+02    0.35000000D-01    0.11837940D+02
  0.27000000D+02    0.35000000D-01    0.99549212D+01
  0.28000000D+02    0.35000000D-01    0.78711764D+01
  0.29000000D+02    0.35000000D-01    0.57879612D+01
  0.30000000D+02    0.35000000D-01    0.39510094D+01
  0.31000000D+02    0.35000000D-01    0.25124952D+01
  0.32000000D+02    0.35000000D-01    0.14969662D+01
  0.33000000D+02    0.35000000D-01    0.84093027D+00
  0.34000000D+02    0.35000000D-01    0.44809912D+00
  0.35000000D+02    0.35000000D-01    0.22773994D+00
  0.36000000D+02    0.35000000D-01    0.11093453D+00
  0.37000000D+02    0.35000000D-01    0.52012108D-01
  0.38000000D+02    0.35000000D-01    0.23559305D-01
  0.39000000D+02    0.35000000D-01    0.10342931D-01
  0.40000000D+02    0.35000000D-01    0.44133912D-02
  0.41000000D+02    0.35000000D-01    0.18349369D-02
  0.42000000D+02    0.35000000D-01    0.74495850D-03
  0.43000000D+02    0.35000000D-01    0.29589442D-03
  0.44000000D+02    0.35000000D-01    0.11517863D-03
  0.45000000D+02    0.35000000D-01    0.44004057D-04
  0.46000000D+02    0.35000000D-01    0.16522828D-04
  0.47000000D+02    0.35000000D-01    0.61047989D-05
  0.48000000D+02    0.35000000D-01    0.22219047D-05
  0.49000000D+02    0.35000000D-01    0.79739302D-06
  0.50000000D+02    0.35000000D-01    0.28242162D-06
  0.51000000D+02    0.35000000D-01    0.98798925D-07
  0.52000000D+02    0.35000000D-01    0.34162867D-07
  0.53000000D+02    0.35000000D-01    0.11684110D-07
  0.54000000D+02    0.35000000D-01    0.39549695D-08
  0.55000000D+02    0.35000000D-01    0.13256896D-08
  0.56000000D+02    0.35000000D-01    0.44026816D-09
  0.57000000D+02    0.35000000D-01    0.14493639D-09
  0.58000000D+02    0.35000000D-01    0.47316713D-10
  0.59000000D+02    0.35000000D-01    0.15325219D-10
  0.60000000D+02    0.35000000D-01    0.49262794D-11
  0.61000000D+02    0.35000000D-01    0.15721905D-11
  0.62000000D+02    0.35000000D-01    0.49831973D-12
  0.63000000D+02    0.35000000D-01    0.15691383D-12
  0.64000000D+02    0.35000000D-01    0.49100832D-13
  0.65000000D+02    0.35000000D-01    0.15272538D-13
  0.66000000D+02    0.35000000D-01    0.47227844D-14
  0.67000000D+02    0.35000000D-01    0.14537262D-14
  0.68000000D+02    0.35000000D-01    0.44069346D-15
  0.69000000D+02    0.35000000D-01    0.14761701D-15
  0.70000000D+02    0.35000000D-01    0.00000000D+00
  0.00000000D+00    0.37500000D-01    0.00000000D+00
  0.10000000D+01    0.37500000D-01   -0.14863667D+00
  0.20000000D+01    0.37500000D-01   -0.12910735D+00
  0.30000000D+01    0.37500000D-01   -0.49561615D-02
  0.40000000D+01    0.37500000D-01   -0.10654025D+00
  0.50000000D+01    0.37500000D-01   -0.15198071D-01
  0.60000000D+01    0.37500000D-01   -0.94357645D-01
  0.70000000D+01    0.37500000D-01    0.21588265D+00
  0.80000000D+01    0.37500000D-01   -0.22834636D+00
  0.90000000D+01    0.37500000D-01    0.54995249D-01
  0.10000000D+02    0.37500000D-01   -0.32557856D+00
  0.11000000D+02    0.37500000D-01    0.31501595D+00
  0.12000000D+02    0.37500000D-01    0.10534440D+01
  0.13000000D+02    0.37500000D-01    0.20670984D+01
  0.14000000D+02    0.37500000D-01    0.37074835D+01
  0.15000000D+02    0.37500000D-01    0.54110260D+01
  0.16000000D+02    0.37500000D-01    0.71694210D+01
  0.17000000D+02    0.37500000D-01    0.88646165D+01
  0.18000000D+02    0.37500000D-01    0.11186620D+02
  0.19000000D+02    0.37500000D-01    0.13233223D+02
  0.20000000D+02    0.37500000D-01    0.15378017D+02
  0.21000000D+02    0.37500000D-01    0.16500937D+02
  0.22000000D+02    0.37500000D-01    0.16961258D+02
  0.23000000D+02    0.37500000D-01    0.16691713D+02
  0.24000000D+02    0.37500000D-01    0.15671360D+02
  0.25000000D+02    0.37500000D-01    0.14256445D+02
  0.26000000D+02    0.37500000D-01    0.12677012D+02
  0.27000000D+02    0.37500000D-01    0.10900156D+02
  0.28000000D+02    0.37500000D-01    0.88960739D+01
  0.29000000D+02    0.37500000D-01    0.68005654D+01
  0.30000000D+02    0.37500000D-01    0.48456570D+01
  0.31000000D+02    0.37500000D-01    0.32219749D+01
  0.32000000D+02    0.37500000D-01    0.20077383D+01
  0.33000000D+02    0.37500000D-01    0.11788866D+01
  0.34000000D+02    0.37500000D-01    0.65591286D+00
  0.35000000D+02    0.37500000D-01    0.34763167D+00
  0.36000000D+02    0.37500000D-01    0.17634597D+00
  0.37000000D+02    0.37500000D-01    0.85985904D-01
  0.38000000D+02    0.37500000D-01    0.40450787D-01
  0.39000000D+02    0.37500000D-01    0.18419974D-01
  0.40000000D+02    0.37500000D-01    0.81426129D-02
  0.41000000D+02    0.37500000D-01    0.35030875D-02
  0.42000000D+02    0.37500000D-01    0.14700105D-02
  0.43000000D+02    0.37500000D-01    0.60287930D-03
  0.44000000D+02    0.37500000D-01    0.24207103D-03
  0.45000000D+02    0.37500000D-01    0.95309677D-04
  0.46000000D+02    0.37500000D-01    0.36848552D-04
  0.47000000D+02    0.37500000D-01    0.14006783D-04
  0.48000000D+02    0.37500000D-01    0.52406136D-05
  0.49000000D+02    0.37500000D-01    0.19319480D-05
  0.50000000D+02    0.37500000D-01    0.70239370D-06
  0.51000000D+02    0.37500000D-01    0.25205970D-06
  0.52000000D+02    0.37500000D-01    0.89350577D-07
  0.53000000D+02    0.37500000D-01    0.31308862D-07
  0.54000000D+02    0.37500000D-01    0.10851570D-07
  0.55000000D+02    0.37500000D-01    0.37224593D-08
  0.56000000D+02    0.37500000D-01    0.12644912D-08
  0.57000000D+02    0.37500000D-01    0.42556730D-09
  0.58000000D+02    0.37500000D-01    0.14196754D-09
  0.59000000D+02    0.37500000D-01    0.46964005D-10
  0.60000000D+02    0.37500000D-01    0.15412392D-10
  0.61000000D+02    0.37500000D-01    0.50195549D-11
  0.62000000D+02    0.37500000D-01    0.16229344D-11
  0.63000000D+02    0.37500000D-01    0.52109599D-12
  0.64000000D+02    0.37500000D-01    0.16620581D-12
  0.65000000D+02    0.37500000D-01    0.52676082D-13
  0.66000000D+02    0.37500000D-01    0.16591630D-13
  0.67000000D+02    0.37500000D-01    0.52007008D-14
  0.68000000D+02    0.37500000D-01    0.16037312D-14
  0.69000000D+02    0.37500000D-01    0.54854981D-15
  0.70000000D+02    0.37500000D-01    0.00000000D+00
  0.00000000D+00    0.40000000D-01    0.00000000D+00
  0.10000000D+01    0.40000000D-01   -0.11044500D+00
  0.20000000D+01    0.40000000D-01   -0.15276668D+00
  0.30000000D+01    0.40000000D-01   -0.15807711D-01
  0.40000000D+01    0.40000000D-01   -0.10936048D+00
  0.50000000D+01    0.40000000D-01   -0.45267836D-02
  0.60000000D+01    0.40000000D-01   -0.15204563D+00
  0.70000000D+01    0.40000000D-01    0.22622514D+00
  0.80000000D+01    0.40000000D-01   -0.19341561D+00
  0.90000000D+01    0.40000000D-01    0.86502139D-01
  0.10000000D+02    0.40000000D-01   -0.31944317D+00
  0.11000000D+02    0.40000000D-01    0.61960570D-01
  0.12000000D+02    0.40000000D-01    0.69277837D+00
  0.13000000D+02    0.40000000D-01    0.15046232D+01
  0.14000000D+02    0.40000000D-01    0.29426793D+01
  0.15000000D+02    0.40000000D-01    0.45638399D+01
  0.16000000D+02    0.40000000D-01    0.63314237D+01
  0.17000000D+02    0.40000000D-01    0.79158291D+01
  0.18000000D+02    0.40000000D-01    0.10126573D+02
  0.19000000D+02    0.40000000D-01    0.12156014D+02
  0.20000000D+02    0.40000000D-01    0.14435410D+02
  0.21000000D+02    0.40000000D-01    0.15926440D+02
  0.22000000D+02    0.40000000D-01    0.16733398D+02
  0.23000000D+02    0.40000000D-01    0.16837882D+02
  0.24000000D+02    0.40000000D-01    0.16148725D+02
  0.25000000D+02    0.40000000D-01    0.14928424D+02
  0.26000000D+02    0.40000000D-01    0.13460811D+02
  0.27000000D+02    0.40000000D-01    0.11793229D+02
  0.28000000D+02    0.40000000D-01    0.98885187D+01
  0.29000000D+02    0.40000000D-01    0.78234496D+01
  0.30000000D+02    0.40000000D-01    0.57969818D+01
  0.31000000D+02    0.40000000D-01    0.40181504D+01
  0.32000000D+02    0.40000000D-01    0.26122800D+01
  0.33000000D+02    0.40000000D-01    0.15999836D+01
  0.34000000D+02    0.40000000D-01    0.92789226D+00
  0.35000000D+02    0.40000000D-01    0.51206596D+00
  0.36000000D+02    0.40000000D-01    0.27015507D+00
  0.37000000D+02    0.40000000D-01    0.13682955D+00
  0.38000000D+02    0.40000000D-01    0.66780475D-01
  0.39000000D+02    0.40000000D-01    0.31510802D-01
  0.40000000D+02    0.40000000D-01    0.14417166D-01
  0.41000000D+02    0.40000000D-01    0.64125888D-02
  0.42000000D+02    0.40000000D-01    0.27791608D-02
  0.43000000D+02    0.40000000D-01    0.11759877D-02
  0.44000000D+02    0.40000000D-01    0.48672740D-03
  0.45000000D+02    0.40000000D-01    0.19736219D-03
  0.46000000D+02    0.40000000D-01    0.78517334D-04
  0.47000000D+02    0.40000000D-01    0.30687063D-04
  0.48000000D+02    0.40000000D-01    0.11796215D-04
  0.49000000D+02    0.40000000D-01    0.44646594D-05
  0.50000000D+02    0.40000000D-01    0.16653689D-05
  0.51000000D+02    0.40000000D-01    0.61275867D-06
  0.52000000D+02    0.40000000D-01    0.22257304D-06
  0.53000000D+02    0.40000000D-01    0.79868830D-07
  0.54000000D+02    0.40000000D-01    0.28333164D-07
  0.55000000D+02    0.40000000D-01    0.99424544D-08
  0.56000000D+02    0.40000000D-01    0.34531836D-08
  0.57000000D+02    0.40000000D-01    0.11876846D-08
  0.58000000D+02    0.40000000D-01    0.40471450D-09
  0.59000000D+02    0.40000000D-01    0.13669671D-09
  0.60000000D+02    0.40000000D-01    0.45783668D-10
  0.61000000D+02    0.40000000D-01    0.15211611D-10
  0.62000000D+02    0.40000000D-01    0.50154440D-11
  0.63000000D+02    0.40000000D-01    0.16415728D-11
  0.64000000D+02    0.40000000D-01    0.53353682D-12
  0.65000000D+02    0.40000000D-01    0.17224872D-12
  0.66000000D+02    0.40000000D-01    0.55246278D-13
  0.67000000D+02    0.40000000D-01    0.17630123D-13
  0.68000000D+02    0.40000000D-01    0.55285879D-14
  0.69000000D+02    0.40000000D-01    0.19306968D-14
  0.70000000D+02    0.40000000D-01    0.00000000D+00
  0.00000000D+00    0.42500000D-01    0.00000000D+00
  0.10000000D+01    0.42500000D-01   -0.69571979D-01
  0.20000000D+01    0.42500000D-01   -0.16349210D+00
  0.30000000D+01    0.42500000D-01   -0.26670293D-01
  0.40000000D+01    0.42500000D-01   -0.12004177D+00
  0.50000000D+01    0.42500000D-01    0.16054865D-01
  0.60000000D+01    0.42500000D-01   -0.20236836D+00
  0.70000000D+01    0.42500000D-01    0.21734582D+00
  0.80000000D+01    0.42500000D-01   -0.16685106D+00
  0.90000000D+01    0.42500000D-01    0.11108760D+00
  0.10000000D+02    0.42500000D-01   -0.26519290D+00
  0.11000000D+02    0.42500000D-01   -0.10591350D+00
  0.12000000D+02    0.42500000D-01    0.40630338D+00
  0.13000000D+02    0.42500000D-01    0.10399864D+01
  0.14000000D+02    0.42500000D-01    0.22648504D+01
  0.15000000D+02    0.42500000D-01    0.37513020D+01
  0.16000000D+02    0.42500000D-01    0.55150019D+01
  0.17000000D+02    0.42500000D-01    0.70169895D+01
  0.18000000D+02    0.42500000D-01    0.91103602D+01
  0.19000000D+02    0.42500000D-01    0.11081842D+02
  0.20000000D+02    0.42500000D-01    0.13407048D+02
  0.21000000D+02    0.42500000D-01    0.15195293D+02
  0.22000000D+02    0.42500000D-01    0.16331635D+02
  0.23000000D+02    0.42500000D-01    0.16802343D+02
  0.24000000D+02    0.42500000D-01    0.16473788D+02
  0.25000000D+02    0.42500000D-01    0.15502091D+02
  0.26000000D+02    0.42500000D-01    0.14179119D+02
  0.27000000D+02    0.42500000D-01    0.12628859D+02
  0.28000000D+02    0.42500000D-01    0.10836599D+02
  0.29000000D+02    0.42500000D-01    0.88365369D+01
  0.30000000D+02    0.42500000D-01    0.67842500D+01
  0.31000000D+02    0.42500000D-01    0.48874642D+01
  0.32000000D+02    0.42500000D-01    0.33069945D+01
  0.33000000D+02    0.42500000D-01    0.21086062D+01
  0.34000000D+02    0.42500000D-01    0.12725038D+01
  0.35000000D+02    0.42500000D-01    0.73016010D+00
  0.36000000D+02    0.42500000D-01    0.40012723D+00
  0.37000000D+02    0.42500000D-01    0.21027147D+00
  0.38000000D+02    0.42500000D-01    0.10635956D+00
  0.39000000D+02    0.42500000D-01    0.51955149D-01
  0.40000000D+02    0.42500000D-01    0.24582167D-01
  0.41000000D+02    0.42500000D-01    0.11295147D-01
  0.42000000D+02    0.42500000D-01    0.50519356D-02
  0.43000000D+02    0.42500000D-01    0.22040476D-02
  0.44000000D+02    0.42500000D-01    0.93969591D-03
  0.45000000D+02    0.42500000D-01    0.39217353D-03
  0.46000000D+02    0.42500000D-01    0.16045058D-03
  0.47000000D+02    0.42500000D-01    0.64440561D-04
  0.48000000D+02    0.42500000D-01    0.25436585D-04
  0.49000000D+02    0.42500000D-01    0.98790803D-05
  0.50000000D+02    0.42500000D-01    0.37789010D-05
  0.51000000D+02    0.42500000D-01    0.14249519D-05
  0.52000000D+02    0.42500000D-01    0.53012805D-06
  0.53000000D+02    0.42500000D-01    0.19473186D-06
  0.54000000D+02    0.42500000D-01    0.70675931D-07
  0.55000000D+02    0.42500000D-01    0.25360790D-07
  0.56000000D+02    0.42500000D-01    0.90025886D-08
  0.57000000D+02    0.42500000D-01    0.31631702D-08
  0.58000000D+02    0.42500000D-01    0.11006463D-08
  0.59000000D+02    0.42500000D-01    0.37944310D-09
  0.60000000D+02    0.42500000D-01    0.12966073D-09
  0.61000000D+02    0.42500000D-01    0.43934863D-10
  0.62000000D+02    0.42500000D-01    0.14767717D-10
  0.63000000D+02    0.42500000D-01    0.49257703D-11
  0.64000000D+02    0.42500000D-01    0.16309269D-11
  0.65000000D+02    0.42500000D-01    0.53621001D-12
  0.66000000D+02    0.42500000D-01    0.17508175D-12
  0.67000000D+02    0.42500000D-01    0.56868105D-13
  0.68000000D+02    0.42500000D-01    0.18129826D-13
  0.69000000D+02    0.42500000D-01    0.64631533D-14
  0.70000000D+02    0.42500000D-01    0.00000000D+00
  0.00000000D+00    0.45000000D-01    0.00000000D+00
  0.10000000D+01    0.45000000D-01   -0.28932064D-01
  0.20000000D+01    0.45000000D-01   -0.16255966D+00
  0.30000000D+01    0.45000000D-01   -0.32661814D-01
  0.40000000D+01    0.45000000D-01   -0.13859357D+00
  0.50000000D+01    0.45000000D-01    0.41545411D-01
  0.60000000D+01    0.45000000D-01   -0.24055576D+00
  0.70000000D+01    0.45000000D-01    0.19429499D+00
  0.80000000D+01    0.45000000D-01   -0.14835245D+00
  0.90000000D+01    0.45000000D-01    0.12030056D+00
  0.10000000D+02    0.45000000D-01   -0.18520428D+00
  0.11000000D+02    0.45000000D-01   -0.19965392D+00
  0.12000000D+02    0.45000000D-01    0.18975740D+00
  0.13000000D+02    0.45000000D-01    0.66653000D+00
  0.14000000D+02    0.45000000D-01    0.16835832D+01
  0.15000000D+02    0.45000000D-01    0.29915991D+01
  0.16000000D+02    0.45000000D-01    0.47223949D+01
  0.17000000D+02    0.45000000D-01    0.61620268D+01
  0.18000000D+02    0.45000000D-01    0.81422458D+01
  0.19000000D+02    0.45000000D-01    0.10034485D+02
  0.20000000D+02    0.45000000D-01    0.12331676D+02
  0.21000000D+02    0.45000000D-01    0.14335973D+02
  0.22000000D+02    0.45000000D-01    0.15768956D+02
  0.23000000D+02    0.45000000D-01    0.16586688D+02
  0.24000000D+02    0.45000000D-01    0.16631580D+02
  0.25000000D+02    0.45000000D-01    0.15955521D+02
  0.26000000D+02    0.45000000D-01    0.14817860D+02
  0.27000000D+02    0.45000000D-01    0.13400555D+02
  0.28000000D+02    0.45000000D-01    0.11731076D+02
  0.29000000D+02    0.45000000D-01    0.98226494D+01
  0.30000000D+02    0.45000000D-01    0.77866260D+01
  0.31000000D+02    0.45000000D-01    0.58131456D+01
  0.32000000D+02    0.45000000D-01    0.40839004D+01
  0.33000000D+02    0.45000000D-01    0.27055218D+01
  0.34000000D+02    0.45000000D-01    0.16962381D+01
  0.35000000D+02    0.45000000D-01    0.10105846D+01
  0.36000000D+02    0.45000000D-01    0.57453997D+00
  0.37000000D+02    0.45000000D-01    0.31293367D+00
  0.38000000D+02    0.45000000D-01    0.16389120D+00
  0.39000000D+02    0.45000000D-01    0.82807076D-01
  0.40000000D+02    0.45000000D-01    0.40483494D-01
  0.41000000D+02    0.45000000D-01    0.19201765D-01
  0.42000000D+02    0.45000000D-01    0.88570203D-02
  0.43000000D+02    0.45000000D-01    0.39814261D-02
  0.44000000D+02    0.45000000D-01    0.17475064D-02
  0.45000000D+02    0.45000000D-01    0.75018394D-03
  0.46000000D+02    0.45000000D-01    0.31546477D-03
  0.47000000D+02    0.45000000D-01    0.13012717D-03
  0.48000000D+02    0.45000000D-01    0.52718326D-04
  0.49000000D+02    0.45000000D-01    0.21000208D-04
  0.50000000D+02    0.45000000D-01    0.82338159D-05
  0.51000000D+02    0.45000000D-01    0.31805481D-05
  0.52000000D+02    0.45000000D-01    0.12114309D-05
  0.53000000D+02    0.45000000D-01    0.45533662D-06
  0.54000000D+02    0.45000000D-01    0.16901189D-06
  0.55000000D+02    0.45000000D-01    0.61992798D-07
  0.56000000D+02    0.45000000D-01    0.22483854D-07
  0.57000000D+02    0.45000000D-01    0.80677388D-08
  0.58000000D+02    0.45000000D-01    0.28655790D-08
  0.59000000D+02    0.45000000D-01    0.10080078D-08
  0.60000000D+02    0.45000000D-01    0.35132009D-09
  0.61000000D+02    0.45000000D-01    0.12137038D-09
  0.62000000D+02    0.45000000D-01    0.41578025D-10
  0.63000000D+02    0.45000000D-01    0.14129150D-10
  0.64000000D+02    0.45000000D-01    0.47645052D-11
  0.65000000D+02    0.45000000D-01    0.15948371D-11
  0.66000000D+02    0.45000000D-01    0.52999676D-12
  0.67000000D+02    0.45000000D-01    0.17517710D-12
  0.68000000D+02    0.45000000D-01    0.56760765D-13
  0.69000000D+02    0.45000000D-01    0.20653345D-13
  0.70000000D+02    0.45000000D-01    0.00000000D+00
  0.00000000D+00    0.47500000D-01    0.00000000D+00
  0.10000000D+01    0.47500000D-01    0.92469758D-02
  0.20000000D+01    0.47500000D-01   -0.15271616D+00
  0.30000000D+01    0.47500000D-01   -0.30127029D-01
  0.40000000D+01    0.47500000D-01   -0.16285530D+00
  0.50000000D+01    0.47500000D-01    0.66919870D-01
  0.60000000D+01    0.47500000D-01   -0.26435313D+00
  0.70000000D+01    0.47500000D-01    0.16210937D+00
  0.80000000D+01    0.47500000D-01   -0.13561067D+00
  0.90000000D+01    0.47500000D-01    0.11114227D+00
  0.10000000D+02    0.47500000D-01   -0.98977518D-01
  0.11000000D+02    0.47500000D-01   -0.23376477D+00
  0.12000000D+02    0.47500000D-01    0.37465873D-01
  0.13000000D+02    0.47500000D-01    0.37540135D+00
  0.14000000D+02    0.47500000D-01    0.12019805D+01
  0.15000000D+02    0.47500000D-01    0.23018121D+01
  0.16000000D+02    0.47500000D-01    0.39611282D+01
  0.17000000D+02    0.47500000D-01    0.53468790D+01
  0.18000000D+02    0.47500000D-01    0.72217193D+01
  0.19000000D+02    0.47500000D-01    0.90289850D+01
  0.20000000D+02    0.47500000D-01    0.11243718D+02
  0.21000000D+02    0.47500000D-01    0.13380815D+02
  0.22000000D+02    0.47500000D-01    0.15064350D+02
  0.23000000D+02    0.47500000D-01    0.16199240D+02
  0.24000000D+02    0.47500000D-01    0.16614139D+02
  0.25000000D+02    0.47500000D-01    0.16269002D+02
  0.26000000D+02    0.47500000D-01    0.15360214D+02
  0.27000000D+02    0.47500000D-01    0.14099588D+02
  0.28000000D+02    0.47500000D-01    0.12564080D+02
  0.29000000D+02    0.47500000D-01    0.10767569D+02
  0.30000000D+02    0.47500000D-01    0.87844019D+01
  0.31000000D+02    0.47500000D-01    0.67764653D+01
  0.32000000D+02    0.47500000D-01    0.49311231D+01
  0.33000000D+02    0.47500000D-01    0.33875747D+01
  0.34000000D+02    0.47500000D-01    0.22029116D+01
  0.35000000D+02    0.47500000D-01    0.13608806D+01
  0.36000000D+02    0.47500000D-01    0.80172793D+00
  0.37000000D+02    0.47500000D-01    0.45212876D+00
  0.38000000D+02    0.47500000D-01    0.24494755D+00
  0.39000000D+02    0.47500000D-01    0.12790339D+00
  0.40000000D+02    0.47500000D-01    0.64562282D-01
  0.41000000D+02    0.47500000D-01    0.31588241D-01
  0.42000000D+02    0.47500000D-01    0.15016380D-01
  0.43000000D+02    0.47500000D-01    0.69508005D-02
  0.44000000D+02    0.47500000D-01    0.31388827D-02
  0.45000000D+02    0.47500000D-01    0.13852954D-02
  0.46000000D+02    0.47500000D-01    0.59843687D-03
  0.47000000D+02    0.47500000D-01    0.25340700D-03
  0.48000000D+02    0.47500000D-01    0.10531754D-03
  0.49000000D+02    0.47500000D-01    0.43010133D-04
  0.50000000D+02    0.47500000D-01    0.17277841D-04
  0.51000000D+02    0.47500000D-01    0.68340332D-05
  0.52000000D+02    0.47500000D-01    0.26639009D-05
  0.53000000D+02    0.47500000D-01    0.10241532D-05
  0.54000000D+02    0.47500000D-01    0.38863468D-06
  0.55000000D+02    0.47500000D-01    0.14566201D-06
  0.56000000D+02    0.47500000D-01    0.53957833D-07
  0.57000000D+02    0.47500000D-01    0.19766092D-07
  0.58000000D+02    0.47500000D-01    0.71644221D-08
  0.59000000D+02    0.47500000D-01    0.25707192D-08
  0.60000000D+02    0.47500000D-01    0.91357659D-09
  0.61000000D+02    0.47500000D-01    0.32169322D-09
  0.62000000D+02    0.47500000D-01    0.11228522D-09
  0.63000000D+02    0.47500000D-01    0.38864455D-10
  0.64000000D+02    0.47500000D-01    0.13343996D-10
  0.65000000D+02    0.47500000D-01    0.45464919D-11
  0.66000000D+02    0.47500000D-01    0.15373770D-11
  0.67000000D+02    0.47500000D-01    0.51697075D-12
  0.68000000D+02    0.47500000D-01    0.17020246D-12
  0.69000000D+02    0.47500000D-01    0.63203960D-13
  0.70000000D+02    0.47500000D-01    0.00000000D+00
  0.00000000D+00    0.50000000D-01    0.00000000D+00
  0.10000000D+01    0.50000000D-01    0.43623771D-01
  0.20000000D+01    0.50000000D-01   -0.13750718D+00
  0.30000000D+01    0.50000000D-01   -0.17212141D-01
  0.40000000D+01    0.50000000D-01   -0.18916673D+00
  0.50000000D+01    0.50000000D-01    0.88033588D-01
  0.60000000D+01    0.50000000D-01   -0.27362160D+00
  0.70000000D+01    0.50000000D-01    0.12510746D+00
  0.80000000D+01    0.50000000D-01   -0.12561394D+00
  0.90000000D+01    0.50000000D-01    0.85120541D-01
  0.10000000D+02    0.50000000D-01   -0.21527032D-01
  0.11000000D+02    0.50000000D-01   -0.22468140D+00
  0.12000000D+02    0.50000000D-01   -0.57860488D-01
  0.13000000D+02    0.50000000D-01    0.15662404D+00
  0.14000000D+02    0.50000000D-01    0.81724874D+00
  0.15000000D+02    0.50000000D-01    0.16955510D+01
  0.16000000D+02    0.50000000D-01    0.32422935D+01
  0.17000000D+02    0.50000000D-01    0.45708900D+01
  0.18000000D+02    0.50000000D-01    0.63462493D+01
  0.19000000D+02    0.50000000D-01    0.80727699D+01
  0.20000000D+02    0.50000000D-01    0.10171110D+02
  0.21000000D+02    0.50000000D-01    0.12363204D+02
  0.22000000D+02    0.50000000D-01    0.14241553D+02
  0.23000000D+02    0.50000000D-01    0.15654392D+02
  0.24000000D+02    0.50000000D-01    0.16420948D+02
  0.25000000D+02    0.50000000D-01    0.16427157D+02
  0.26000000D+02    0.50000000D-01    0.15788327D+02
  0.27000000D+02    0.50000000D-01    0.14714705D+02
  0.28000000D+02    0.50000000D-01    0.13327861D+02
  0.29000000D+02    0.50000000D-01    0.11659584D+02
  0.30000000D+02    0.50000000D-01    0.97597999D+01
  0.31000000D+02    0.50000000D-01    0.77579920D+01
  0.32000000D+02    0.50000000D-01    0.58336931D+01
  0.33000000D+02    0.50000000D-01    0.41477120D+01
  0.34000000D+02    0.50000000D-01    0.27931440D+01
  0.35000000D+02    0.50000000D-01    0.17867824D+01
  0.36000000D+02    0.50000000D-01    0.10895367D+01
  0.37000000D+02    0.50000000D-01    0.63554722D+00
  0.38000000D+02    0.50000000D-01    0.35586290D+00
  0.39000000D+02    0.50000000D-01    0.19188581D+00
  0.40000000D+02    0.50000000D-01    0.99933223D-01
  0.41000000D+02    0.50000000D-01    0.50402047D-01
  0.42000000D+02    0.50000000D-01    0.24677998D-01
  0.43000000D+02    0.50000000D-01    0.11755575D-01
  0.44000000D+02    0.50000000D-01    0.54588991D-02
  0.45000000D+02    0.50000000D-01    0.24755096D-02
  0.46000000D+02    0.50000000D-01    0.10980422D-02
  0.47000000D+02    0.50000000D-01    0.47708816D-03
  0.48000000D+02    0.50000000D-01    0.20331761D-03
  0.49000000D+02    0.50000000D-01    0.85087882D-04
  0.50000000D+02    0.50000000D-01    0.35006619D-04
  0.51000000D+02    0.50000000D-01    0.14172769D-04
  0.52000000D+02    0.50000000D-01    0.56516745D-05
  0.53000000D+02    0.50000000D-01    0.22216752D-05
  0.54000000D+02    0.50000000D-01    0.86158653D-06
  0.55000000D+02    0.50000000D-01    0.32986776D-06
  0.56000000D+02    0.50000000D-01    0.12476352D-06
  0.57000000D+02    0.50000000D-01    0.46645000D-07
  0.58000000D+02    0.50000000D-01    0.17247891D-07
  0.59000000D+02    0.50000000D-01    0.63111240D-08
  0.60000000D+02    0.50000000D-01    0.22862717D-08
  0.61000000D+02    0.50000000D-01    0.82034338D-09
  0.62000000D+02    0.50000000D-01    0.29167110D-09
