
 x   t=0.0   t=0.025   t=0.05   t=0.075   t=0.1   t=0.125   t=0.15

   0.000      0.0000      0.0000      0.0000      0.0000
   1.000      0.0000     -0.1580      0.0193      0.1918
   2.000      0.0000      0.0605     -0.1164     -0.0250
   3.000      0.0000     -0.0979      0.0283      0.1433
   4.000      0.0000     -0.0107     -0.1585     -0.0421
   5.000      0.0000      0.0641      0.0540      0.0491
   6.000      2.0000     -0.0873     -0.1824     -0.0259
   7.000      4.0000     -0.0509      0.1039     -0.0482
   8.000      6.0000      0.0442     -0.1364     -0.0034
   9.000      8.0000      0.8587      0.0313     -0.0942
  10.000     10.0000      1.5766     -0.0835      0.0143
  11.000     12.0000      3.2636      0.0054     -0.0912
  12.000     14.0000      4.4231      0.3216      0.0061
  13.000     16.0000      6.5157      0.6952     -0.0970
  14.000     18.0000      8.1773      1.5325      0.0251
  15.000     20.0000      9.9934      2.4460      0.0505
  16.000     18.0000     12.1768      3.8015      0.3195
  17.000     16.0000     14.2058      5.0801      0.6838
  18.000     14.0000     15.8038      6.8229      1.2725
  19.000     12.0000     16.4686      8.5073      2.0616
  20.000     10.0000     16.6060     10.4203      3.0511
  21.000      8.0000     15.7739     12.1281      4.2574
  22.000      6.0000     14.8456     13.5550      5.6581
  23.000      4.0000     13.1972     14.5725      7.1997
  24.000      2.0000     11.6085     15.0639      8.8021
  25.000      0.0000      9.8304     15.0339     10.3568
  26.000      0.0000      7.8286     14.5509     11.7421
  27.000      0.0000      5.8358     13.6756     12.8510
  28.000      0.0000      4.0930     12.4591     13.6092
  29.000      0.0000      2.7227     10.9730     13.9768
  30.000      0.0000      1.7312      9.3234     13.9421
  31.000      0.0000      1.0594      7.6374     13.5177
  32.000      0.0000      0.6276      6.0350     12.7402
  33.000      0.0000      0.3615      4.6070     11.6708
  34.000      0.0000      0.2033      3.4043     10.3910
  35.000      0.0000      0.1119      2.4405      8.9934
  36.000      0.0000      0.0605      1.7011      7.5703
  37.000      0.0000      0.0322      1.1555      6.2025
  38.000      0.0000      0.0169      0.7664      4.9511
  39.000      0.0000      0.0087      0.4973      3.8548
  40.000      0.0000      0.0045      0.3163      2.9309
  41.000      0.0000      0.0023      0.1974      2.1788
  42.000      0.0000      0.0011      0.1212      1.5857
  43.000      0.0000      0.0006      0.0732      1.1311
  44.000      0.0000      0.0003      0.0436      0.7917
  45.000      0.0000      0.0001      0.0256      0.5443
  46.000      0.0000      0.0001      0.0148      0.3680
  47.000      0.0000      0.0000      0.0085      0.2449
  48.000      0.0000      0.0000      0.0048      0.1606
  49.000      0.0000      0.0000      0.0027      0.1038
  50.000      0.0000      0.0000      0.0015      0.0662
  51.000      0.0000      0.0000      0.0008      0.0417
  52.000      0.0000      0.0000      0.0004      0.0260
  53.000      0.0000      0.0000      0.0002      0.0160
  54.000      0.0000      0.0000      0.0001      0.0097
  55.000      0.0000      0.0000      0.0001      0.0059
  56.000      0.0000      0.0000      0.0000      0.0035
  57.000      0.0000      0.0000      0.0000      0.0021
  58.000      0.0000      0.0000      0.0000      0.0012
  59.000      0.0000      0.0000      0.0000      0.0007
  60.000      0.0000      0.0000      0.0000      0.0004
  61.000      0.0000      0.0000      0.0000      0.0002
  62.000      0.0000      0.0000      0.0000      0.0001
  63.000      0.0000      0.0000      0.0000      0.0001
  64.000      0.0000      0.0000      0.0000      0.0000
  65.000      0.0000      0.0000      0.0000      0.0000
  66.000      0.0000      0.0000      0.0000      0.0000
  67.000      0.0000      0.0000      0.0000      0.0000
  68.000      0.0000      0.0000      0.0000      0.0000
  69.000      0.0000      0.0000      0.0000      0.0000
  70.000      0.0000      0.0000      0.0000      0.0000
