 title="psi,w,u,v,velocity"
 variables= "x", "y", "psi", "w", "u", "v","velocity" 
 zone t= "l", i= 61  j= 61  f=point
  0.36000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.38000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.40000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.42000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.44000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.46000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.48000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.50000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.52000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.54000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.56000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.58000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.60000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.62000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.64000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.66000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.68000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.70000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.72000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.74000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.76000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.78000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.80000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.82000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.84000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.86000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.88000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.90000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.92000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.94000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.96000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.98000000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.10000000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.10200000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.10400000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.10600000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.10800000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.11000000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.11200000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.11400000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.11600000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.11800000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.12000000D+02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.00000000D+00  0.50000000D-01  0.00000000D+00  -.98405775D-01  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.20000000D+00  0.50000000D-01  0.93973968D-04  -.63471029D-01  0.34795606D-02  0.41720630D-03  0.35044833D-02
  0.40000000D+00  0.50000000D-01  0.16688252D-03  -.11254128D+00  0.61371841D-02  0.42162344D-03  0.61516498D-02
  0.60000000D+00  0.50000000D-01  0.26262335D-03  -.17356000D+00  0.95764776D-02  0.54025548D-03  0.95917047D-02
  0.80000000D+00  0.50000000D-01  0.38298471D-03  -.24737291D+00  0.13824468D-01  0.68207217D-03  0.13841284D-01
  0.10000000D+01  0.50000000D-01  0.53545222D-03  -.33712043D+00  0.19099048D-01  0.91687115D-03  0.19121043D-01
  0.12000000D+01  0.50000000D-01  0.74973317D-03  -.44948116D+00  0.26233233D-01  0.10681377D-02  0.26254969D-01
  0.14000000D+01  0.50000000D-01  0.96270729D-03  -.56485149D+00  0.32940066D-01  0.28095708D-02  0.33059668D-01
  0.16000000D+01  0.50000000D-01  0.18735615D-02  -.90887627D+00  0.58452115D-01  -.24067682D-02  0.58501643D-01
  0.18000000D+01  0.50000000D-01  0.00000000D+00  0.13067569D-01  0.00000000D+00  0.23638503D-03  0.23638503D-03
  0.20000000D+01  0.50000000D-01  0.19681155D-02  -.99575841D+00  0.62539090D-01  0.27845761D-02  0.62601052D-01
  0.22000000D+01  0.50000000D-01  0.11138305D-02  -.70597929D+00  0.39492257D-01  -.25320428D-02  0.39573344D-01
  0.24000000D+01  0.50000000D-01  0.95529837D-03  -.64250613D+00  0.35178255D-01  -.82708296D-03  0.35187977D-01
  0.26000000D+01  0.50000000D-01  0.78299726D-03  -.57214068D+00  0.29934657D-01  -.74214191D-03  0.29943855D-01
  0.28000000D+01  0.50000000D-01  0.65844161D-03  -.51394954D+00  0.26008170D-01  -.58104409D-03  0.26014659D-01
  0.30000000D+01  0.50000000D-01  0.55057963D-03  -.46136545D+00  0.22539325D-01  -.50960975D-03  0.22545085D-01
  0.32000000D+01  0.50000000D-01  0.45459771D-03  -.41384703D+00  0.19434156D-01  -.46000432D-03  0.19439599D-01
  0.34000000D+01  0.50000000D-01  0.36657790D-03  -.37083192D+00  0.16599164D-01  -.42341995D-03  0.16604564D-01
  0.36000000D+01  0.50000000D-01  0.28522973D-03  -.33240722D+00  0.14011699D-01  -.39063521D-03  0.14017143D-01
  0.38000000D+01  0.50000000D-01  0.21032382D-03  -.29884599D+00  0.11674314D-01  -.35760333D-03  0.11679789D-01
  0.40000000D+01  0.50000000D-01  0.14218840D-03  -.27045986D+00  0.96016063D-02  -.32249587D-03  0.96070207D-02
  0.42000000D+01  0.50000000D-01  0.81325468D-04  -.24749328D+00  0.78098585D-02  -.28496364D-03  0.78150556D-02
  0.44000000D+01  0.50000000D-01  0.28202940D-04  -.23007973D+00  0.63118328D-02  -.24544179D-03  0.63166031D-02
  0.46000000D+01  0.50000000D-01  -.16851249D-04  -.21823128D+00  0.51144141D-02  -.20472670D-03  0.51185100D-02
  0.48000000D+01  0.50000000D-01  -.53687738D-04  -.21184751D+00  0.42180798D-02  -.16371010D-03  0.42212555D-02
  0.50000000D+01  0.50000000D-01  -.82335287D-04  -.21073355D+00  0.36173697D-02  -.12323054D-03  0.36194681D-02
  0.52000000D+01  0.50000000D-01  -.10297996D-03  -.21462081D+00  0.33018306D-02  -.84001342D-04  0.33028989D-02
  0.54000000D+01  0.50000000D-01  -.11593582D-03  -.22318720D+00  0.32571089D-02  -.46585852D-04  0.32574421D-02
  0.56000000D+01  0.50000000D-01  -.12161430D-03  -.23607491D+00  0.34660136D-02  -.11399668D-04  0.34660324D-02
  0.58000000D+01  0.50000000D-01  -.12049569D-03  -.25290524D+00  0.39094556D-02  0.21273710D-04  0.39095135D-02
  0.60000000D+01  0.50000000D-01  -.11310481D-03  -.27329050D+00  0.45672338D-02  0.51261850D-04  0.45675215D-02
  0.62000000D+01  0.50000000D-01  -.99990951D-04  -.29684313D+00  0.54186632D-02  0.78481671D-04  0.54192316D-02
  0.64000000D+01  0.50000000D-01  -.81712144D-04  -.32318250D+00  0.64430600D-02  0.10291942D-03  0.64438819D-02
  0.66000000D+01  0.50000000D-01  -.58823183D-04  -.35193986D+00  0.76201032D-02  0.12461338D-03  0.76211220D-02
  0.68000000D+01  0.50000000D-01  -.31866791D-04  -.38276164D+00  0.89300955D-02  0.14363959D-03  0.89312506D-02
  0.70000000D+01  0.50000000D-01  -.13673476D-05  -.41531171D+00  0.10354143D-01  0.16010035D-03  0.10355380D-01
  0.72000000D+01  0.50000000D-01  0.32173348D-04  -.44927260D+00  0.11874270D-01  0.17411528D-03  0.11875547D-01
  0.74000000D+01  0.50000000D-01  0.68278764D-04  -.48434611D+00  0.13473491D-01  0.18581447D-03  0.13474773D-01
  0.76000000D+01  0.50000000D-01  0.10649914D-03  -.52025343D+00  0.15135840D-01  0.19533330D-03  0.15137100D-01
  0.78000000D+01  0.50000000D-01  0.14641208D-03  -.55673483D+00  0.16846375D-01  0.20280867D-03  0.16847595D-01
  0.80000000D+01  0.50000000D-01  0.18762261D-03  -.59354918D+00  0.18591167D-01  0.20837629D-03  0.18592335D-01
  0.82000000D+01  0.50000000D-01  0.22976260D-03  -.63047327D+00  0.20357276D-01  0.21216872D-03  0.20358381D-01
  0.84000000D+01  0.50000000D-01  0.27249009D-03  -.66730095D+00  0.22132708D-01  0.21431416D-03  0.22133745D-01
  0.86000000D+01  0.50000000D-01  0.31548826D-03  -.70384237D+00  0.23906380D-01  0.21493556D-03  0.23907346D-01
  0.88000000D+01  0.50000000D-01  0.35846432D-03  -.73992300D+00  0.25668074D-01  0.21415019D-03  0.25668968D-01
  0.90000000D+01  0.50000000D-01  0.40114834D-03  -.77538281D+00  0.27408392D-01  0.21206946D-03  0.27409212D-01
  0.92000000D+01  0.50000000D-01  0.44329210D-03  -.81007533D+00  0.29118707D-01  0.20879884D-03  0.29119456D-01
  0.94000000D+01  0.50000000D-01  0.48466787D-03  -.84386689D+00  0.30791124D-01  0.20443801D-03  0.30791803D-01
  0.96000000D+01  0.50000000D-01  0.52506731D-03  -.87663570D+00  0.32418432D-01  0.19908113D-03  0.32419043D-01
  0.98000000D+01  0.50000000D-01  0.56430033D-03  -.90827120D+00  0.33994064D-01  0.19281705D-03  0.33994611D-01
  0.10000000D+02  0.50000000D-01  0.60219413D-03  -.93867324D+00  0.35512062D-01  0.18572974D-03  0.35512548D-01
  0.10200000D+02  0.50000000D-01  0.63859222D-03  -.96775152D+00  0.36967040D-01  0.17789860D-03  0.36967468D-01
  0.10400000D+02  0.50000000D-01  0.67335356D-03  -.99542490D+00  0.38354147D-01  0.16939920D-03  0.38354521D-01
  0.10600000D+02  0.50000000D-01  0.70635190D-03  -.10216210D+01  0.39669050D-01  0.16030148D-03  0.39669374D-01
  0.10800000D+02  0.50000000D-01  0.73747415D-03  -.10462750D+01  0.40907867D-01  0.15068330D-03  0.40908145D-01
  0.11000000D+02  0.50000000D-01  0.76662522D-03  -.10693329D+01  0.42067361D-01  0.14055456D-03  0.42067596D-01
  0.11200000D+02  0.50000000D-01  0.79369598D-03  -.10907318D+01  0.43143668D-01  0.13029655D-03  0.43143865D-01
  0.11400000D+02  0.50000000D-01  0.81874384D-03  -.11105076D+01  0.44139486D-01  0.11813361D-03  0.44139644D-01
  0.11600000D+02  0.50000000D-01  0.84094942D-03  -.11281752D+01  0.45022550D-01  0.11468882D-03  0.45022696D-01
  0.11800000D+02  0.50000000D-01  0.86461937D-03  -.11470657D+01  0.45964676D-01  0.59174872D-04  0.45964714D-01
  0.12000000D+02  0.50000000D-01  0.86461937D-03  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.00000000D+00  0.10000000D+00  0.00000000D+00  -.31269545D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.20000000D+00  0.10000000D+00  0.34795606D-03  -.50869927D-01  0.64029737D-02  0.15342960D-02  0.65842340D-02
  0.40000000D+00  0.10000000D+00  0.61371841D-03  -.92443033D-01  0.11199351D-01  0.15242292D-02  0.11302599D-01
  0.60000000D+00  0.10000000D+00  0.95764776D-03  -.13772120D+00  0.17293578D-01  0.19218210D-02  0.17400035D-01
  0.80000000D+00  0.10000000D+00  0.13824468D-02  -.18922891D+00  0.24656585D-01  0.23806425D-02  0.24771246D-01
  0.10000000D+01  0.10000000D+00  0.19099048D-02  -.24822430D+00  0.33579380D-01  0.31021912D-02  0.33722371D-01
  0.12000000D+01  0.10000000D+00  0.26233233D-02  -.30508312D+00  0.45126683D-01  0.34602546D-02  0.45259152D-01
  0.14000000D+01  0.10000000D+00  0.32940066D-02  -.39221174D+00  0.55257175D-01  0.80547206D-02  0.55841149D-01
  0.16000000D+01  0.10000000D+00  0.58452115D-02  -.48679997D+00  0.89622920D-01  -.82350166D-02  0.90000463D-01
  0.18000000D+01  0.10000000D+00  0.00000000D+00  0.45587826D-01  0.00000000D+00  0.10217438D-02  0.10217438D-02
  0.20000000D+01  0.10000000D+00  0.62539090D-02  -.57737716D+00  0.98271732D-01  0.98730642D-02  0.98766446D-01
  0.22000000D+01  0.10000000D+00  0.39492257D-02  -.54465627D+00  0.69155035D-01  -.68402087D-02  0.69492498D-01
  0.24000000D+01  0.10000000D+00  0.35178255D-02  -.51349405D+00  0.64147547D-01  -.23893999D-02  0.64192033D-01
  0.26000000D+01  0.10000000D+00  0.29934657D-02  -.50360648D+00  0.56718775D-01  -.22925214D-02  0.56765087D-01
  0.28000000D+01  0.10000000D+00  0.26008170D-02  -.48245251D+00  0.50881776D-01  -.18488331D-02  0.50915354D-01
  0.30000000D+01  0.10000000D+00  0.22539325D-02  -.46124327D+00  0.45576949D-01  -.16435035D-02  0.45606572D-01
  0.32000000D+01  0.10000000D+00  0.19434156D-02  -.44133333D+00  0.40794317D-01  -.14850401D-02  0.40821338D-01
  0.34000000D+01  0.10000000D+00  0.16599164D-02  -.42443446D+00  0.36463638D-01  -.13556143D-02  0.36488828D-01
  0.36000000D+01  0.10000000D+00  0.14011699D-02  -.41152433D+00  0.32592715D-01  -.12312126D-02  0.32615961D-01
  0.38000000D+01  0.10000000D+00  0.11674314D-02  -.40320684D+00  0.29207167D-01  -.11025231D-02  0.29227969D-01
  0.40000000D+01  0.10000000D+00  0.96016063D-03  -.39976412D+00  0.26337327D-01  -.96611381D-03  0.26355041D-01
  0.42000000D+01  0.10000000D+00  0.78098585D-03  -.40124029D+00  0.24007148D-01  -.82244337D-03  0.24021231D-01
  0.44000000D+01  0.10000000D+00  0.63118328D-03  -.40750830D+00  0.22229769D-01  -.67386110D-03  0.22239980D-01
  0.46000000D+01  0.10000000D+00  0.51144141D-03  -.41832570D+00  0.21006375D-01  -.52343825D-03  0.21012896D-01
  0.48000000D+01  0.10000000D+00  0.42180798D-03  -.43337730D+00  0.20327025D-01  -.37426108D-03  0.20330470D-01
  0.50000000D+01  0.10000000D+00  0.36173697D-03  -.45230659D+00  0.20172402D-01  -.22906230D-03  0.20173702D-01
  0.52000000D+01  0.10000000D+00  0.33018306D-03  -.47473795D+00  0.20515862D-01  -.90065200D-04  0.20516060D-01
  0.54000000D+01  0.10000000D+00  0.32571089D-03  -.50029186D+00  0.21325427D-01  0.41045767D-04  0.21325466D-01
  0.56000000D+01  0.10000000D+00  0.34660136D-03  -.52859505D+00  0.22565550D-01  0.16308667D-03  0.22566139D-01
  0.58000000D+01  0.10000000D+00  0.39094556D-03  -.55928700D+00  0.24198598D-01  0.27530505D-03  0.24200164D-01
  0.60000000D+01  0.10000000D+00  0.45672338D-03  -.59202392D+00  0.26186032D-01  0.37730190D-03  0.26188750D-01
  0.62000000D+01  0.10000000D+00  0.54186632D-03  -.62648101D+00  0.28489315D-01  0.46895654D-03  0.28493174D-01
  0.64000000D+01  0.10000000D+00  0.64430600D-03  -.66235354D+00  0.31070600D-01  0.55035999D-03  0.31075474D-01
  0.66000000D+01  0.10000000D+00  0.76201032D-03  -.69935712D+00  0.33893214D-01  0.62175887D-03  0.33898916D-01
  0.68000000D+01  0.10000000D+00  0.89300955D-03  -.73722744D+00  0.36921997D-01  0.68350987D-03  0.36928323D-01
  0.70000000D+01  0.10000000D+00  0.10354143D-02  -.77571973D+00  0.40123523D-01  0.73604367D-03  0.40130273D-01
  0.72000000D+01  0.10000000D+00  0.11874270D-02  -.81460791D+00  0.43466220D-01  0.77983717D-03  0.43473216D-01
  0.74000000D+01  0.10000000D+00  0.13473491D-02  -.85368373D+00  0.46920439D-01  0.81539239D-03  0.46927523D-01
  0.76000000D+01  0.10000000D+00  0.15135840D-02  -.89275575D+00  0.50458453D-01  0.84322079D-03  0.50465498D-01
  0.78000000D+01  0.10000000D+00  0.16846375D-02  -.93164833D+00  0.54054440D-01  0.86383192D-03  0.54061342D-01
  0.80000000D+01  0.10000000D+00  0.18591167D-02  -.97020067D+00  0.57684423D-01  0.87772535D-03  0.57691100D-01
  0.82000000D+01  0.10000000D+00  0.20357276D-02  -.10082658D+01  0.61326205D-01  0.88538509D-03  0.61332596D-01
  0.84000000D+01  0.10000000D+00  0.22132708D-02  -.10457095D+01  0.64959292D-01  0.88727603D-03  0.64965351D-01
  0.86000000D+01  0.10000000D+00  0.23906380D-02  -.10824096D+01  0.68564801D-01  0.88384166D-03  0.68570497D-01
  0.88000000D+01  0.10000000D+00  0.25668074D-02  -.11182550D+01  0.72125375D-01  0.87550300D-03  0.72130688D-01
  0.90000000D+01  0.10000000D+00  0.27408392D-02  -.11531449D+01  0.75625096D-01  0.86265826D-03  0.75630016D-01
  0.92000000D+01  0.10000000D+00  0.29118707D-02  -.11869878D+01  0.79049394D-01  0.84568304D-03  0.79053918D-01
  0.94000000D+01  0.10000000D+00  0.30791124D-02  -.12197010D+01  0.82384967D-01  0.82493101D-03  0.82389097D-01
  0.96000000D+01  0.10000000D+00  0.32418432D-02  -.12512100D+01  0.85619696D-01  0.80073491D-03  0.85623440D-01
  0.98000000D+01  0.10000000D+00  0.33994064D-02  -.12814474D+01  0.88742573D-01  0.77340769D-03  0.88745943D-01
  0.10000000D+02  0.10000000D+00  0.35512062D-02  -.13103529D+01  0.91743628D-01  0.74324395D-03  0.91746638D-01
  0.10200000D+02  0.10000000D+00  0.36967040D-02  -.13378724D+01  0.94613865D-01  0.71052113D-03  0.94616533D-01
  0.10400000D+02  0.10000000D+00  0.38354147D-02  -.13639575D+01  0.97345202D-01  0.67550260D-03  0.97347545D-01
  0.10600000D+02  0.10000000D+00  0.39669050D-02  -.13885653D+01  0.99930426D-01  0.63843006D-03  0.99932465D-01
  0.10800000D+02  0.10000000D+00  0.40907867D-02  -.14116580D+01  0.10236308D+00  0.59957770D-03  0.10236483D+00
  0.11000000D+02  0.10000000D+00  0.42067361D-02  -.14332021D+01  0.10463782D+00  0.55895028D-03  0.10463931D+00
  0.11200000D+02  0.10000000D+00  0.43143668D-02  -.14531698D+01  0.10674798D+00  0.51803128D-03  0.10674924D+00
  0.11400000D+02  0.10000000D+00  0.44139486D-02  -.14715292D+01  0.10869959D+00  0.46972047D-03  0.10870060D+00
  0.11600000D+02  0.10000000D+00  0.45022550D-02  -.14883011D+01  0.11043009D+00  0.45629760D-03  0.11043103D+00
  0.11800000D+02  0.10000000D+00  0.45964676D-02  -.15062953D+01  0.11227680D+00  0.23553159D-03  0.11227705D+00
  0.12000000D+02  0.10000000D+00  0.45964676D-02  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.00000000D+00  0.15000000D+00  0.00000000D+00  -.58976444D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
  0.20000000D+00  0.15000000D+00  0.73427134D-03  -.42781781D-01  0.89097131D-02  0.32170442D-02  0.94727167D-02
  0.40000000D+00  0.15000000D+00  0.12868177D-02  -.81729831D-01  0.15410396D-01  0.31442745D-02  0.15727898D-01
  0.60000000D+00  0.15000000D+00  0.19919811D-02  -.11484165D+00  0.23463828D-01  0.39045639D-02  0.23786484D-01
  0.80000000D+00  0.15000000D+00  0.28486432D-02  -.14812481D+00  0.32910540D-01  0.47535226D-02  0.33252062D-01
  0.10000000D+01  0.15000000D+00  0.38933902D-02  -.18222766D+00  0.44023998D-01  0.60343955D-02  0.44435642D-01
  0.12000000D+01  0.15000000D+00  0.52624014D-02  -.19632515D+00  0.57780518D-01  0.64875865D-02  0.58143590D-01
  0.14000000D+01  0.15000000D+00  0.64884248D-02  -.28203836D+00  0.68990072D-01  0.13933630D-01  0.70383067D-01
  0.16000000D+01  0.15000000D+00  0.10835854D-01  -.27415799D+00  0.10482206D+00  -.16221062D-01  0.10606973D+00
  0.18000000D+01  0.15000000D+00  0.00000000D+00  0.91380389D-01  0.00000000D+00  0.23985880D-02  0.23985880D-02
  0.20000000D+01  0.15000000D+00  0.11795289D-01  -.35776449D+00  0.11816340D+00  0.20073335D-01  0.11985628D+00
  0.22000000D+01  0.15000000D+00  0.80293340D-02  -.43193626D+00  0.90460937D-01  -.11063089D-01  0.91134916D-01
  0.24000000D+01  0.15000000D+00  0.73700531D-02  -.39998816D+00  0.87206263D-01  -.39361480D-02  0.87295049D-01
  0.26000000D+01  0.15000000D+00  0.64548747D-02  -.43323269D+00  0.79931756D-01  -.40585848D-02  0.80034729D-01
  0.28000000D+01  0.15000000D+00  0.57466192D-02  -.44035776D+00  0.73883373D-01  -.33665005D-02  0.73960030D-01
  0.30000000D+01  0.15000000D+00  0.51082745D-02  -.44559828D+00  0.68188792D-01  -.30314744D-02  0.68256144D-01
  0.32000000D+01  0.15000000D+00  0.45340294D-02  -.45034902D+00  0.63039796D-01  -.27383321D-02  0.63099242D-01
  0.34000000D+01  0.15000000D+00  0.40129417D-02  -.45767768D+00  0.58471511D-01  -.24738206D-02  0.58523819D-01
  0.36000000D+01  0.15000000D+00  0.35445012D-02  -.46889832D+00  0.54556634D-01  -.22047529D-02  0.54601166D-01
  0.38000000D+01  0.15000000D+00  0.31310405D-02  -.48460991D+00  0.51352818D-01  -.19214502D-02  0.51388753D-01
  0.40000000D+01  0.15000000D+00  0.27759211D-02  -.50486704D+00  0.48900397D-01  -.16225008D-02  0.48927307D-01
  0.42000000D+01  0.15000000D+00  0.24820402D-02  -.52940944D+00  0.47218657D-01  -.13118530D-02  0.47236877D-01
  0.44000000D+01  0.15000000D+00  0.22511799D-02  -.55780683D+00  0.46307094D-01  -.99563492D-03  0.46317796D-01
  0.46000000D+01  0.15000000D+00  0.20837863D-02  -.58955703D+00  0.46148281D-01  -.68041283D-03  0.46153297D-01
  0.48000000D+01  0.15000000D+00  0.19790147D-02  -.62414575D+00  0.46711406D-01  -.37220342D-03  0.46712888D-01
  0.50000000D+01  0.15000000D+00  0.19349049D-02  -.66108044D+00  0.47955725D-01  -.76021184D-04  0.47955785D-01
  0.52000000D+01  0.15000000D+00  0.19486063D-02  -.69990718D+00  0.49833647D-01  0.20425485D-03  0.49834065D-01
  0.54000000D+01  0.15000000D+00  0.20166068D-02  -.74021722D+00  0.52293288D-01  0.46583612D-03  0.52295363D-01
  0.56000000D+01  0.15000000D+00  0.21349407D-02  -.78164747D+00  0.55280527D-01  0.70689329D-03  0.55285047D-01
  0.58000000D+01  0.15000000D+00  0.22993642D-02  -.82387801D+00  0.58740580D-01  0.92639410D-03  0.58747884D-01
  0.60000000D+01  0.15000000D+00  0.25054983D-02  -.86662806D+00  0.62619181D-01  0.11239409D-02  0.62629267D-01
  0.62000000D+01  0.15000000D+00  0.27489405D-02  -.90965153D+00  0.66863443D-01  0.12996237D-02  0.66876072D-01
  0.64000000D+01  0.15000000D+00  0.30253478D-02  -.95273281D+00  0.71422445D-01  0.14538941D-02  0.71437241D-01
